7276
9390,7637,8175,6330,9127,588,2081,2696,385,117
3232,5298,4433,4679,6283,5519,4939,1906,534,9922
2585,4297,1146,9235,5556,6954,2480,5918,3070,1078
6794,7865,6381,9616,4168,4050,9547,5304,473,1897
7312,3290,5718,628,1995,585,8761,5048,830,8946
1812,8488,4217,5347,1528,2352,69,3473,5686,4553
1653,352,4704,4800,1219,9990,7182,8555,7860,8465
3884,4067,9059,1379,4967,1695,8304,4934,7820,4989
1303,2459,3170,4326,4728,6384,4152,9507,9455,264
1539,8763,6202,3929,1001,5598,7792,4655,8943,8447
276,3178,7836,90,3898,7390,5284,1287,5793,7837
2419,8397,4064,6922,456,9744,4036,4145,2227,9367
6135,2149,3074,6541,5203,5464,6733,5901,4126,5626
189,907,5031,8882,6870,1939,7710,1166,6084,3429
734,5451,6810,1805,9410,6802,6405,4226,9967,8249
4743,7482,7544,7107,5571,5871,2878,9647,2161,8795
1700,143,6951,564,1258,3393,9419,413,9570,8028
4365,1595,6323,9821,8952,4949,6235,3635,7948,4463
3948,6911,9296,3517,6904,5988,2489,4740,6732,7757
4084,3488,2429,3087,5358,3847,9254,9478,7976,4562
846,4318,3658,1163,8033,1708,8389,2997,3548,3506
4985,9971,3727,9962,2690,2280,2913,9723,1743,3655
8218,2817,2217,8014,998,1421,5109,2752,6589,8562
9982,8005,8842,245,1707,1359,6412,1080,8879,2283
9743,7224,1242,4165,4082,2865,3002,8108,5866,6360
9879,7364,6744,4486,2971,6385,4443,2730,9501,9072
9815,4895,1736,9224,6118,8963,7243,6359,8774,7274
6748,4340,2966,9636,9375,4905,8508,6756,3839,3042
784,5032,1479,3320,3785,4850,2339,9349,1601,1307
7808,657,3144,3436,195,8793,9550,3048,2278,5771
9719,8067,6314,702,3985,5648,5443,6367,740,478
7399,786,9286,1791,8866,4835,7660,9240,7768,8920
359,3388,5536,1055,5243,9966,1131,3931,4522,5855
1064,4224,3755,8408,2165,3564,5826,441,9354,5881
2858,3648,5762,2595,7758,9016,240,2186,8240
